Protein.Group	detect_study	detect_internal	detect_plate_qc
O94832	0.437837837837838	1	1
O94855;O94855-2	0.935135135135135	1	1
O94874	0.951351351351351	1	1
O94886	0.951351351351351	1	1
O94888	0.2	1	0.666666666666667
O94903	0.735135135135135	1	1
O94905	0.908108108108108	1	1
O94915	0.902702702702703	1	1
O94916-4;O94916-5	0.762162162162162	1	0.777777777777778
O94919	1	1	1
O94921	0.156756756756757	0.888888888888889	0.111111111111111
O94923	0.718918918918919	1	1
O94925	0.8	1	1
O94927	0.32972972972973	1	1
O94929	0.832432432432433	1	1
O94929-2	0.248648648648649	1	0.888888888888889
O94929-3	0.113513513513514	0.777777777777778	0.222222222222222
O94941;O94941-2	0.237837837837838	1	0.444444444444444
O94966-6	0.913513513513514	1	0.888888888888889
O94967;O94967-2;O94967-3;O94967-4	0.254054054054054	1	0.777777777777778
O94973	0.789189189189189	1	1
O94979	0.994594594594595	1	1
O94985-2	0.627027027027027	1	1
O95081	0.383783783783784	1	0.888888888888889
O95084	0.216216216216216	0.777777777777778	0.222222222222222
O95139	0.367567567567568	1	0.888888888888889
O95140	0.913513513513514	1	1
O95155;O95155-2;O95155-4	0.508108108108108	1	1
O95159	0.389189189189189	1	1
O95163	0.627027027027027	1	1
O95167	0.556756756756757	1	0.888888888888889
O95168	0.702702702702703	1	1
O95169;O95169-3	0.681081081081081	1	1
O95182	0.767567567567568	1	1
O95183	0.637837837837838	1	1
O95197;O95197-2;O95197-7	1	1	1
O95202	0.789189189189189	1	1
O95206	0	0.111111111111111	0
O95210	0.616216216216216	1	1
O95219	0.605405405405405	1	1
O95236;O95236-2	0.962162162162162	1	1
O95248-4;O95248-5	0.702702702702703	1	1
O95249	0.464864864864865	1	1
O95260	0.4	1	1
O95260-2	0.92972972972973	1	1
O95273;O95273-2	0.264864864864865	1	0.888888888888889
O95292	0.978378378378378	1	1
O95294;O95294-2	0.345945945945946	0.111111111111111	0.444444444444444
O95295	0.789189189189189	1	1
O95297-3	0.167567567567568	0.777777777777778	0.222222222222222
O95298	0.632432432432433	1	1
O95299	0.540540540540541	1	1
O95319-3;O95319-4	0.767567567567568	1	1
O95336	0.989189189189189	1	1
O95340;O95340-2	0.713513513513514	1	1
O95347	0.227027027027027	1	0.666666666666667
O95352	0.794594594594595	1	1
O95363	0.156756756756757	1	0.333333333333333
O95372	0.751351351351351	1	1
O95373	0.983783783783784	1	1
O95376	0.254054054054054	1	0.888888888888889
O95379-3	0.908108108108108	1	1
O95382;O95382-3	0.248648648648649	0.888888888888889	0.888888888888889
O95394;O95394-3	0.454054054054054	1	0.888888888888889
O95425	0.762162162162162	1	1
O95427	0.405405405405405	1	1
O95428;O95428-5;O95428-6	1	1	1
O95429;O95429-2	0.448648648648649	0.888888888888889	0.777777777777778
O95433	0.783783783783784	1	1
O95445	1	1	1
O95456	0.637837837837838	1	1
O95466-3	0.837837837837838	0.666666666666667	1
O95476	0.286486486486487	1	0.333333333333333
O95477	0.313513513513514	0.333333333333333	0.222222222222222
O95479;O95479-2	0.394594594594595	0.777777777777778	0.444444444444444
O95486	0.762162162162162	1	1
O95487;O95487-2;O95487-3	0.643243243243243	1	1
O95497	0.962162162162162	1	1
O95498;O95498-6	0.605405405405405	0.666666666666667	0.888888888888889
O95551;O95551-2;O95551-3	0.243243243243243	1	0.444444444444444
O95562	0.308108108108108	1	0.777777777777778
O95563	0.324324324324324	1	0.777777777777778
O95571	0.816216216216216	1	1
O95573	0.902702702702703	1	1
O95613	0.237837837837838	0.888888888888889	0.333333333333333
O95628-10;O95628-9	0.318918918918919	1	0.444444444444444
O95630	0.940540540540541	1	1
O95644	0.643243243243243	1	1
O95671;O95671-2	0.8	1	1
O95674	0.816216216216216	1	1
O95678	0.0378378378378378	0	0.222222222222222
O95685	0.594594594594595	1	1
O95714	0.956756756756757	1	1
O95715	0.972972972972973	0.777777777777778	1
O95716	0.47027027027027	1	1
O95721	0.918918918918919	1	1
O95741-2	0.254054054054054	0.333333333333333	0.333333333333333
O95747	0.994594594594595	1	1
O95749	0.378378378378378	1	1
O95757	0.454054054054054	1	1
O95758-2	0.410810810810811	1	1
O95772-2	0.45945945945946	1	0.888888888888889
O95782;O95782-2	0.994594594594595	1	1
O95786	0.340540540540541	0.888888888888889	0.777777777777778
O95793;O95793-2	0.481081081081081	1	1
O95810	1	1	1
O95816	0.6	1	1
O95819-2;O95819-3	0.416216216216216	1	0.777777777777778
O95822	0.286486486486487	1	0.888888888888889
O95825	0.648648648648649	1	1
O95831;O95831-3	0.945945945945946	1	1
O95834	0.908108108108108	1	1
O95835	0.221621621621622	0.888888888888889	0.111111111111111
O95837	0.351351351351351	1	1
O95857;Q12999	0.2	0.777777777777778	0.555555555555556
O95858	0.762162162162162	1	1
O95861	0.767567567567568	1	1
O95865	0.8	1	1
O95866-2	1	1	1
O95866-3;O95866-5	0.367567567567568	1	0.555555555555556
O95870	0.994594594594595	1	1
O95873	0.491891891891892	1	1
O95881	0.832432432432433	1	1
O95954	0.2	0	0.222222222222222
O95967	0.967567567567568	1	1
O95980	0.535135135135135	0.888888888888889	0.666666666666667
O95985;O95985-2;O95985-3	0.394594594594595	1	1
O95989	0.751351351351351	1	1
O95999	0.243243243243243	1	0.444444444444444
O96000	0.708108108108108	1	1
O96005	0.556756756756757	1	1
O96008;O96008-2	0.437837837837838	1	1
O96011	0.589189189189189	1	1
O96013	0.902702702702703	1	1
O96019	0.589189189189189	1	1
O96033	0.205405405405405	1	0.444444444444444
P00167;P00167-2	0.562162162162162	1	1
P00325	1	1	1
P00326	0.562162162162162	0.555555555555556	0.777777777777778
P00338;P00338-3	1	1	1
P00352	0.994594594594595	1	1
P00367	0.875675675675676	1	1
P00387;P00387-2;P00387-3	1	1	1
P00390;P00390-3	0.935135135135135	1	1
P00403	0.751351351351351	1	1
P00414	0.259459459459459	1	0.777777777777778
P00441	1	1	1
P00450	1	1	1
P00451	1	1	1
P00480	0.0432432432432432	0	0
P00488	1	1	1
P00491	1	1	1
P00492	0.956756756756757	1	1
P00505	0.87027027027027	1	1
P00519;P00519-2	0.183783783783784	0.888888888888889	0.555555555555556
P00558	1	1	1
P00568	0.967567567567568	1	1
P00734	1	1	1
P00736	1	1	1
P00738	1	1	1
P00739	1	1	1
P00740-2	1	1	1
P00742	1	1	1
P00746	0.962162162162162	1	1
P00747	1	1	1
P00748	1	1	1
P00750	0.594594594594595	0.111111111111111	0.777777777777778
P00751	1	1	1
P00813	0.102702702702703	0.555555555555556	0.222222222222222
P00846	0.637837837837838	1	1
P00915	1	1	1
P00918	1	1	1
P00966	0.783783783783784	0.666666666666667	0.888888888888889
P01008	1	1	1
P01009	1	1	1
P01011	1	1	1
P01019	1	1	1
P01023	1	1	1
P01024	1	1	1
P01031	1	1	1
P01033	0.983783783783784	1	1
P01034	0.945945945945946	1	0.888888888888889
P01040	0.918918918918919	0.888888888888889	0.888888888888889
P01042	1	1	1
P01042-3	0.994594594594595	1	1
P01111	0.978378378378378	1	1
P01112-2	0.313513513513514	1	0.666666666666667
P01116-2	1	1	1
P01127;P01127-2	0.556756756756757	0.888888888888889	0.777777777777778
P01130;P01130-2;P01130-3;P01130-4;P01130-5;P01130-6	0.378378378378378	1	1
P01133;P01133-3	0.881081081081081	1	1
P01137	0.994594594594595	1	1
P01344-3	0.821621621621622	1	0.777777777777778
P01591	1	1	1
P01593;P01594	0.713513513513514	0.666666666666667	0.555555555555556
P01599	0.535135135135135	0.888888888888889	0.666666666666667
P01601	0.0540540540540541	0	0
P01602	0.994594594594595	1	1
P01619	1	1	1
P01624	0.0702702702702703	0.111111111111111	0
P01700	1	1	1
P01701	0.951351351351351	1	1
P01704	0.178378378378378	0.111111111111111	0.222222222222222
P01705	0.378378378378378	0	0.333333333333333
P01706	0.821621621621622	0.555555555555556	0.666666666666667
P01709	0.978378378378378	1	1
P01714	0.697297297297297	0.888888888888889	0.888888888888889
P01717	1	1	1
P01732;P01732-2;P01732-3	0.432432432432432	0.111111111111111	0.444444444444444
P01742	0.318918918918919	0.444444444444444	0.222222222222222
P01743	0.151351351351351	0	0.111111111111111
P01768;P0DP03	0.945945945945946	1	1
P01780	1	1	1
P01817	0.951351351351351	1	1
P01833	0.735135135135135	0.666666666666667	1
P01834	1	1	1
P01854	0.0864864864864865	0.444444444444444	0.111111111111111
P01857	1	1	1
P01859	1	1	1
P01860	1	1	1
P01861	0.956756756756757	1	1
P01871;P01871-2	1	1	1
P01876	1	1	1
P01877	0.994594594594595	1	1
P01880;P01880-2	0.724324324324324	1	1
P01889	0.935135135135135	1	1
P01893	0.210810810810811	1	0.666666666666667
P02008	0.194594594594595	0	0.444444444444444
P02042	1	1	1
P02452	0.956756756756757	1	1
P02511	0.167567567567568	0.222222222222222	0.222222222222222
P02533	1	1	1
P02538	0.956756756756757	1	0.777777777777778
P02545	0.891891891891892	1	1
P02549	1	1	1
P02585	0.027027027027027	0.222222222222222	0.111111111111111
P02647	1	1	1
P02649	1	1	1
P02652	1	1	1
P02654	1	1	1
P02655	1	1	1
P02656	1	1	1
P02671	1	1	1
P02671-2	0.935135135135135	1	1
P02675	1	1	1
P02679	1	1	1
P02686;P02686-2	1	1	1
P02730	1	1	1
P02741	0.481081081081081	1	0.888888888888889
P02743	1	1	1
P02745	1	1	1
P02746	1	1	1
P02747	1	1	1
P02748	1	1	1
P02749	1	1	1
P02750	1	1	1
P02751-1	1	1	1
P02753	1	1	1
P02760	1	1	1
P02763	1	1	1
P02765	1	1	1
P02766	0.924324324324324	1	0.888888888888889
P02768	1	1	1
P02774;P02774-3	1	1	1
P02775	1	1	1
P02776	1	1	1
P02786	1	1	1
P02787	1	1	1
P02788;P02788-2	0.383783783783784	0.222222222222222	0.444444444444444
P02790	1	1	1
P02794	0.378378378378378	1	0.888888888888889
P02812	0.156756756756757	0.111111111111111	0
P03891	0.345945945945946	0.888888888888889	0.888888888888889
P03928	0.524324324324324	1	0.888888888888889
P03950	0.945945945945946	1	1
P03951	1	1	1
P03952	1	1	1
P03956	0.962162162162162	1	1
P04003	1	1	1
P04004	1	1	1
P04040	1	1	1
P04049;P04049-2	0.724324324324324	1	0.666666666666667
P04062-4	0.908108108108108	1	1
P04066	0.535135135135135	1	0.777777777777778
P04070;P04070-2	0.978378378378378	1	1
P04075	1	1	1
P04080	0.827027027027027	1	1
P04083	0.978378378378378	1	1
P04085;P04085-2	0.291891891891892	0.666666666666667	0.444444444444444
P04114	1	1	1
P04156	1	1	1
P04179;P04179-4	0.772972972972973	1	1
P04180	1	1	1
P04196	1	1	1
P04211	1	1	1
P04217	1	1	1
P04233;P04233-2;P04233-4;P04233-5	0.216216216216216	0.333333333333333	0.333333333333333
P04234	0.0702702702702703	0	0.111111111111111
P04259	0.664864864864865	1	0.555555555555556
P04264	1	1	1
P04275	1	1	1
P04278	1	1	1
P04279	0.0108108108108108	0	0
P04280	0.486486486486487	0.111111111111111	0.555555555555556
P04350	0.216216216216216	0.777777777777778	0.666666666666667
P04406	1	1	1
P04424	0.989189189189189	1	1
P04430	0.45945945945946	1	0.333333333333333
P04439	0.0432432432432432	0	0.111111111111111
P04439-2	1	1	1
P04632	1	1	1
P04792	1	1	1
P04839	0.962162162162162	1	1
P04843	1	1	1
P04844;P04844-2	0.989189189189189	1	1
P04899	1	1	1
P04908;P0C0S8;P20671;Q16777;Q6FI13;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1	1	1	1
P04920;P04920-2;P04920-3	0.578378378378378	1	1
P05019	0.918918918918919	0.555555555555556	1
P05023;P05023-4	1	1	1
P05062	0.891891891891892	1	1
P05067	0.962162162162162	1	1
P05089;P05089-2	0.67027027027027	0.222222222222222	0.555555555555556
P05090	1	1	1
P05091	0.0162162162162162	0	0.333333333333333
P05106	1	1	1
P05106-3	0.0810810810810811	0.333333333333333	0
P05107	1	1	1
P05109	1	1	1
P05114	0.140540540540541	0	0.222222222222222
P05121	0.875675675675676	1	1
P05141	1	1	1
P05154	1	1	1
P05155;P05155-3	1	1	1
P05156	1	1	1
P05160	1	1	1
P05161	0.562162162162162	1	1
P05164;P05164-2;P05164-3	0.940540540540541	1	1
P05165;P05165-2	0.583783783783784	1	1
P05166	0.632432432432433	1	1
P05186	0.183783783783784	0.555555555555556	0.444444444444444
P05198	0.972972972972973	1	1
P05204	0.967567567567568	1	1
P05362	0.951351351351351	1	1
P05386	0.335135135135135	1	0.777777777777778
P05387	0.967567567567568	1	1
P05388	0.92972972972973	1	1
P05452	1	1	1
P05543	1	1	1
P05546	1	1	1
P05556	1	1	1
P05771-2	0.983783783783784	1	1
P05783	0.0594594594594595	0	0
P05976;P05976-2	1	1	1
P06132	0.902702702702703	1	1
P06239;P06239-3	0.448648648648649	0.333333333333333	0.666666666666667
P06241	0.389189189189189	1	0.888888888888889
P06241-2	0.978378378378378	1	1
P06276	1	1	1
P06280	0.627027027027027	1	1
P06310	0.864864864864865	1	0.888888888888889
P06312	1	1	1
P06315	0.232432432432432	0	0.777777777777778
P06331	1	1	1
P06396	1	1	1
P06396-2	1	1	1
P06454;P06454-2	0.297297297297297	1	0.777777777777778
P06576	0.994594594594595	1	1
P06681	1	1	1
P06702	1	1	1
P06703	1	1	1
P06727	1	1	1
P06730;P06730-2	0.902702702702703	1	1
P06732	0.12972972972973	0.222222222222222	0.222222222222222
P06733	1	1	1
P06737;P06737-2	0.983783783783784	1	1
P06744	0.994594594594595	1	1
P06753	0.551351351351351	1	0.888888888888889
P06753-2	1	1	1
P06756;P06756-2;P06756-3	0.962162162162162	1	1
P06850	0.302702702702703	0	0.222222222222222
P06858	1	1	1
P06865	0.8	1	1
P07093-2;P07093-3	0.967567567567568	1	1
P07099	0.259459459459459	0.888888888888889	0.777777777777778
P07108	0.713513513513514	1	1
P07148	0.140540540540541	0.222222222222222	0
P07195	1	1	1
P07196	0.140540540540541	0.111111111111111	0.444444444444444
P07203	1	1	1
P07204	0.167567567567568	0.777777777777778	0.333333333333333
P07205	0.351351351351351	1	0.555555555555556
P07225	1	1	1
P07237	1	1	1
P07305;P07305-2	0.524324324324324	1	0.888888888888889
P07307;P07307-2;P07307-3	0.972972972972973	1	1
P07311	0.45945945945946	1	1
P07327	0.254054054054054	0.222222222222222	0.333333333333333
P07332	0.85945945945946	1	1
P07339	1	1	1
P07355	0.994594594594595	1	1
P07357	1	1	1
P07358	1	1	1
P07359	1	1	1
P07360	1	1	1
P07384	1	1	1
P07437	1	1	1
P07476	0.0108108108108108	0	0
P07477	1	1	1
P07585	0.6	1	1
P07602;P07602-2;P07602-3	0.897297297297297	1	1
P07686	0.767567567567568	1	1
P07711;P07711-3	0.189189189189189	0.111111111111111	0.444444444444444
P07737	1	1	1
P07738	0.740540540540541	1	1
P07741	1	1	1
P07766	0.410810810810811	0.222222222222222	0.777777777777778
P07814	0.945945945945946	1	1
P07858	1	1	1
P07900-2	1	1	1
P07902	0.308108108108108	1	1
P07910;P07910-2	0.956756756756757	1	1
P07942	0.72972972972973	1	1
P07947	0.924324324324324	1	1
P07948	0.72972972972973	1	1
P07948-2	1	1	1
P07949-2	0.221621621621622	1	0.777777777777778
P07951-2	0.962162162162162	1	1
P07954-2	0.956756756756757	1	1
P07988	0.735135135135135	0.555555555555556	1
P07996	1	1	1
P08069	0.389189189189189	1	0.777777777777778
P08123	0.951351351351351	1	1
P08133	0.956756756756757	1	1
P08134	0.843243243243243	1	1
P08174-4	0.616216216216216	1	1
P08183;P08183-2	0.437837837837838	1	0.888888888888889
P08185	1	1	1
P08195	0.967567567567568	1	1
P08237;P08237-3	0.972972972972973	1	1
P08238	1	1	1
P08240	0.87027027027027	1	1
P08246	0.72972972972973	1	1
P08253	0.994594594594595	1	1
P08254	0.913513513513514	1	1
P08294	0.416216216216216	0.777777777777778	0.333333333333333
P08311	0.989189189189189	1	1
P08319;P08319-2	0.994594594594595	1	1
P08397;P08397-2;P08397-3;P08397-4	0.27027027027027	0	0
P08493;P08493-2	1	1	1
P08514	1	1	1
P08519	1	1	1
P08559;P08559-2;P08559-4	0.810810810810811	1	1
P08567	1	1	1
P08571	1	1	1
P08572	0.643243243243243	1	1
P08574	0.821621621621622	1	1
P08575;P08575-10;P08575-4;P08575-5;P08575-6;P08575-7;P08575-8;P08575-9	1	1	1
P08603	1	1	1
P08621;P08621-2	0.313513513513514	0.222222222222222	0.444444444444444
P08631;P08631-2;P08631-3;P08631-4	0.556756756756757	0.222222222222222	0.888888888888889
P08637	0.994594594594595	1	1
P08648	1	1	1
P08670	1	1	1
P08697	1	1	1
P08708	0.805405405405405	1	1
P08709;P08709-2	0.827027027027027	1	0.666666666666667
P08727	0.189189189189189	0.666666666666667	0.222222222222222
P08754	0.989189189189189	1	1
P08758	1	1	1
P08779	0.805405405405405	1	0.777777777777778
P08833	0.0648648648648649	0.111111111111111	0
P08865	0.951351351351351	1	1
P08913	0.286486486486487	1	1
P08962;P08962-2	0.145945945945946	0.333333333333333	0.444444444444444
P09012	0.248648648648649	0.222222222222222	0.111111111111111
P09038;P09038-1;P09038-2;P09038-3	0.85945945945946	0.666666666666667	0.888888888888889
P09104	0.913513513513514	1	1
P09105	0.151351351351351	0	0.111111111111111
P09110	0.92972972972973	1	1
P09132	0.0918918918918919	0.333333333333333	0.222222222222222
P09172	0.908108108108108	1	1
P09210	0.275675675675676	0.666666666666667	0.222222222222222
P09211	1	1	1
P09237	0.713513513513514	0.555555555555556	0.888888888888889
P09326	0.891891891891892	0.666666666666667	1
P09327	0.864864864864865	1	1
P09382	0.994594594594595	1	1
P09417	0.886486486486487	1	1
P09429	0.897297297297297	1	1
P09471	0.00540540540540541	0	0
P09486	0.978378378378378	1	1
P09488	0.540540540540541	1	1
P09493-3	1	1	1
P09493-5	0.972972972972973	1	1
P09493-6	0.994594594594595	1	1
P09496-2	1	1	1
P09497-2	0.962162162162162	1	1
P09525;P09525-3	0.854054054054054	1	1
P09543-2	0.989189189189189	1	1
P09622;P09622-2	0.351351351351351	0.888888888888889	0.555555555555556
P09651;P09651-2;P09651-3	0.243243243243243	0.888888888888889	0.222222222222222
P09668	0.935135135135135	0.555555555555556	1
P09669	0.983783783783784	1	1
P09693	0.281081081081081	0	0.333333333333333
P09769	0.951351351351351	1	1
P09871	1	1	1
P09874	0.713513513513514	0.666666666666667	0.777777777777778
P09917;P09917-2;P09917-3	0.913513513513514	0.777777777777778	0.888888888888889
P09958	0.908108108108108	1	1
P09960	0.994594594594595	1	1
P09972	0.751351351351351	1	1
P0C0L4-2	0.994594594594595	1	1
P0C0L5	1	1	1
P0C221	0.540540540540541	0.777777777777778	0.888888888888889
P0C2W1	0.437837837837838	1	1
P0C7M8	0.675675675675676	1	1
P0C7P0	0.372972972972973	0.222222222222222	0.333333333333333
P0C7P3;P0C7P3-2	0.940540540540541	1	1
P0CAP1;P0CAP1-3	0.145945945945946	1	0.111111111111111
P0CG29;P0CG30	0.410810810810811	1	0.888888888888889
P0CG39	0.805405405405405	1	1
P0CG47;P0CG48;P62979;P62987	1	1	1
P0CW00	0.167567567567568	1	0.222222222222222
P0DI81;P0DI81-3;P0DI82	0.616216216216216	1	1
P0DJI8	1	1	1
P0DJI9	0.254054054054054	0.444444444444444	0.777777777777778
P0DMM9;P0DMM9-3;P0DMN0	0.545945945945946	1	1
P0DMQ5	0.72972972972973	1	1
P0DMV8;P0DMV9	1	1	1
P0DOX2	0.994594594594595	1	1
P0DOX3	0.978378378378378	1	1
P0DOX5	0.0324324324324324	0.111111111111111	0
P0DOX7	0.913513513513514	1	1
P0DOY2;P0DOY3	1	1	1
P0DP04	0.0216216216216216	0	0
P0DP23;P0DP24;P0DP25	1	1	1
P0DTE1	0.264864864864865	0.111111111111111	0.222222222222222
P0DTE5	0.113513513513514	0	0.111111111111111
P10114	0.8	1	1
P10124	1	1	1
P10155	0.405405405405405	1	0.888888888888889
P10176	0.405405405405405	1	1
P10253	0.32972972972973	0.888888888888889	0.444444444444444
P10275	0.297297297297297	0	0.444444444444444
P10301	0.897297297297297	1	1
P10321	1	1	1
P10321-2	0.00540540540540541	0	0
P10398	0.897297297297297	1	1
P10412	0.983783783783784	1	1
P10451-5	0.189189189189189	0.333333333333333	0
P10515	0.848648648648649	1	1
P10523	0.416216216216216	0.777777777777778	0.777777777777778
P10586	0.978378378378378	1	1
P10599	1	1	1
P10600;P10600-2	0.221621621621622	0.555555555555556	0.333333333333333
P10606	0.983783783783784	1	1
P10619;P10619-2	0.967567567567568	1	1
P10620	0.432432432432432	1	1
P10643	1	1	1
P10644	1	1	1
P10645	0.481081081081081	1	0.444444444444444
P10646	0.994594594594595	1	1
P10646-2	1	1	1
P10720	0.0108108108108108	0	0
P10746	0.508108108108108	1	1
P10747;P10747-7	0.0432432432432432	0.111111111111111	0
P10768	0.983783783783784	1	1
P10809	1	1	1
P10827	1	1	1
P10909-6	1	1	1
P10912	0.0108108108108108	0	0.111111111111111
P11021	1	1	1
P11047	0.610810810810811	1	1
P11049;P11049-2;P11049-3	0.767567567567568	1	0.888888888888889
P11117	0.697297297297297	1	1
P11137;P11137-3	0.210810810810811	1	0.666666666666667
P11142	1	1	1
P11150	0.918918918918919	0.888888888888889	1
P11166	1	1	1
P11169	1	1	1
P11171-4	1	1	1
P11171-7	0.383783783783784	0.333333333333333	0.444444444444444
P11172	0.881081081081081	1	1
P11177;P11177-2	0.886486486486487	1	1
P11182	0.621621621621622	1	1
P11215;P11215-2	1	1	1
P11216	1	1	1
P11217-2	0.594594594594595	1	1
P11226	0.989189189189189	1	1
P11233	0.767567567567568	1	1
P11234-2	1	1	1
P11274;P11274-2	0.740540540540541	1	1
P11277	0.616216216216216	1	0.888888888888889
P11277-2	1	1	1
P11279	0.816216216216216	1	1
P11310;P11310-2	0.886486486486487	1	1
P11362;P11362-14;P11362-2;P11362-20;P11362-21;P11362-3;P11362-4;P11362-5;P11362-6;P11362-7	0.551351351351351	0.888888888888889	0.666666666666667
P11413;P11413-2	1	1	1
P11441	0.864864864864865	1	1
P11532;P11532-11;P11532-4	0.102702702702703	0.444444444444444	0.222222222222222
P11586	1	1	1
P11597	1	1	1
P11678	0.135135135135135	0	0.111111111111111
P11717	0.594594594594595	1	0.666666666666667
P11766	1	1	1
P11836	0.924324324324324	0.888888888888889	1
